Time;IBI;HR;LVET;HRS;Sys;Dia;MAP;SV;CO;SVR;SVI;CI;SVRI;dP/dt;COCalibr
1734.415000;0,720;83;0,330;-3;145;83;103;137;11,4;720;58;4,8;1705;1328;-1,000
1735.135000;0,675;89;0,325;-3;144;81;106;135;12,0;703;57;5,0;1665;1217;-1,000
1735.810000;0,680;88;0,330;-3;145;90;107;114;10,0;850;48;4,2;2015;1220;-1,000
1736.490000;0,690;87;0,330;-3;146;90;106;115;10,0;848;48;4,2;2005;1263;-1,000
1737.180000;0,700;86;0,335;-3;147;89;105;118;10,1;830;50;4,3;1965;1280;-1,000
1737.880000;0,705;85;0,340;-3;144;86;102;127;10,8;753;53;4,5;1780;1280;-1,000
1738.585000;0,675;89;0,320;-3;142;84;99;126;11,2;708;53;4,7;1675;1150;-1,000
1739.260000;0,645;93;0,330;-3;143;85;100;123;11,4;695;52;4,8;1645;1125;-1,000
1739.905000;0,655;92;0,340;-3;145;86;100;123;11,2;710;52;4,7;1680;1127;-1,000
1740.560000;0,685;88;0,340;-3;144;86;98;119;10,4;750;50;4,4;1775;1097;-1,000
1741.245000;0,690;87;0,340;-3;140;83;96;121;10,4;733;51;4,4;1730;1066;-1,000
1741.935000;0,660;91;0,325;-3;140;82;97;123;11,2;693;52;4,7;1640;1058;-1,000
1742.595000;0,655;92;0,340;-3;141;85;98;116;10,6;738;49;4,5;1745;1028;-1,000
1743.250000;0,685;88;0,340;-3;142;86;98;112;9,8;798;47;4,1;1890;1011;-1,000
1743.935000;0,745;81;0,335;-3;142;83;97;120;9,6;803;50;4,1;1900;1095;-1,000
1744.680000;0,720;83;0,340;-3;143;78;98;139;11,5;678;58;4,9;1605;1223;-1,000
1745.400000;0,720;83;0,335;-3;141;81;98;125;10,4;748;53;4,4;1770;1106;-1,000
1746.120000;0,710;85;0,335;-3;142;81;100;127;10,7;740;54;4,5;1755;1159;-1,000
1746.830000;0,710;85;0,335;-3;145;83;102;127;10,7;763;53;4,5;1805;1186;-1,000
1747.540000;0,740;81;0,340;-3;146;84;103;125;10,1;818;52;4,2;1935;1206;-1,000
1748.280000;0,760;79;0,335;-3;143;82;103;131;10,3;803;55;4,3;1900;1322;-1,000
1749.040000;0,790;76;0,335;-3;142;82;102;131;9,9;820;55;4,2;1940;1292;-1,000
1749.830000;0,775;77;0,340;-3;143;80;104;136;10,5;788;57;4,4;1860;1325;-1,000
1750.605000;0,845;71;0,335;-3;144;83;102;130;9,2;883;55;3,9;2090;1333;-1,000
1751.450000;0,830;72;0,340;-3;144;79;101;144;10,4;775;61;4,4;1835;1364;-1,000
1752.280000;0,885;68;0,340;-3;144;78;98;141;9,6;815;60;4,0;1925;1289;-1,000
1753.165000;0,820;73;0,345;-3;145;75;100;152;11,1;715;64;4,7;1695;1291;-1,000
1753.985000;0,925;65;0,335;-3;145;79;97;135;8,8;883;57;3,7;2090;1231;-1,000
1754.910000;0,825;73;0,345;-3;144;75;101;156;11,3;713;66;4,8;1690;1358;-1,000
1755.735000;0,740;81;0,350;-3;144;79;105;143;11,6;723;60;4,9;1715;1306;-1,000
1756.475000;0,690;87;0,340;-3;144;85;108;126;10,9;790;53;4,6;1870;1234;-1,000
1757.165000;0,740;81;0,335;-3;145;90;108;110;8,9;965;46;3,7;2290;1186;-1,000
1757.905000;0,825;73;0,335;-3;149;86;106;126;9,1;923;53;3,8;2185;1389;-1,000
1758.730000;0,815;74;0,345;-3;151;81;106;143;10,5;805;60;4,4;1905;1466;-1,000
1759.545000;0,835;72;0,335;-3;151;83;106;137;9,8;858;58;4,1;2030;1461;-1,000
1760.380000;0,840;71;0,345;-3;149;83;104;135;9,6;858;57;4,1;2030;1372;-1,000
1761.220000;0,770;78;0,340;-3;145;81;104;138;10,7;775;58;4,5;1835;1319;-1,000
1761.990000;0,735;82;0,340;-3;145;82;106;135;11,0;768;57;4,6;1815;1314;-1,000
1762.725000;0,770;78;0,340;-3;145;85;105;124;9,7;865;52;4,1;2050;1272;-1,000
1763.495000;0,760;79;0,335;-3;144;82;103;134;10,6;780;56;4,4;1845;1323;-1,000
1764.255000;0,735;82;0,335;-3;144;82;104;130;10,6;778;55;4,5;1840;1217;-1,000
1764.990000;0,740;81;0,340;-3;144;85;105;127;10,3;815;54;4,3;1925;1258;-1,000
1765.730000;0,760;79;0,335;-3;145;85;104;124;9,7;853;52;4,1;2015;1280;-1,000
1766.490000;0,770;78;0,335;-3;143;82;102;132;10,3;793;56;4,3;1880;1316;-1,000
1767.260000;0,740;81;0,330;-3;144;82;103;133;10,7;765;56;4,5;1810;1234;-1,000
1768.000000;0,720;83;0,335;-3;145;84;105;128;10,6;783;54;4,5;1855;1234;-1,000
1768.720000;0,750;80;0,335;-3;143;85;104;125;10,0;833;52;4,2;1970;1241;-1,000
1769.470000;0,780;77;0,340;-3;143;83;103;131;10,0;815;55;4,2;1925;1272;-1,000
1770.250000;0,770;78;0,340;-3;143;80;102;136;10,6;768;57;4,4;1815;1305;-1,000
1771.020000;0,750;80;0,335;-3;144;81;101;134;10,7;753;56;4,5;1780;1178;-1,000
1771.770000;0,765;78;0,340;-3;145;82;102;130;10,2;795;55;4,3;1885;1167;-1,000
1772.535000;0,805;75;0,335;-3;145;82;101;132;9,8;823;55;4,1;1950;1214;-1,000
1773.340000;0,825;73;0,340;-3;144;79;101;139;10,1;800;59;4,2;1895;1308;-1,000
1774.165000;0,815;74;0,340;-3;144;79;102;139;10,2;793;59;4,3;1875;1272;-1,000
1774.980000;0,795;75;0,340;-3;145;80;102;137;10,3;785;58;4,3;1860;1194;-1,000
1775.775000;0,750;80;0,335;-3;145;81;105;136;10,9;765;57;4,6;1810;1209;-1,000
1776.525000;0,810;74;0,340;-3;145;85;104;125;9,2;898;52;3,9;2125;1233;-1,000
1777.335000;0,830;72;0,335;-3;145;81;103;138;10,0;820;58;4,2;1945;1345;-1,000
1778.165000;0,815;74;0,340;-3;144;80;103;135;9,9;823;57;4,2;1945;1258;-1,000
1778.980000;0,795;75;0,335;-3;145;81;104;136;10,2;805;57;4,3;1910;1239;-1,000
1779.775000;0,840;71;0,340;-4;145;82;102;137;9,8;833;58;4,1;1975;1309;-1,000
1780.615000;0,825;73;0,345;-4;144;77;99;148;10,8;735;62;4,5;1740;1319;-1,000
1781.440000;0,805;75;0,340;-4;144;78;99;142;10,6;748;60;4,4;1765;1239;-1,000
1782.245000;0,805;75;0,340;-4;145;78;101;141;10,5;768;59;4,4;1815;1266;-1,000
1783.050000;0,800;75;0,340;-3;146;80;102;138;10,4;783;58;4,4;1855;1277;-1,000
1783.850000;0,765;78;0,335;-2;146;82;102;133;10,4;783;56;4,4;1855;1238;-1,000
1784.615000;0,730;82;0,340;-3;146;82;104;134;11,0;755;56;4,6;1785;1198;-1,000
1785.345000;0,745;81;0,340;-3;148;86;106;125;10,1;843;53;4,2;2000;1231;-1,000
1786.090000;0,790;76;0,340;-3;146;87;106;120;9,1;933;50;3,8;2210;1261;-1,000
1786.880000;0,790;76;0,340;-3;147;85;106;128;9,7;873;54;4,1;2065;1366;-1,000
1787.670000;0,705;85;0,340;-3;146;85;107;129;10,9;780;54;4,6;1845;1319;-1,000
1788.375000;0,700;86;0,340;-3;146;90;107;114;9,7;880;48;4,1;2085;1164;-1,000
1789.075000;0,725;83;0,335;-3;145;91;107;110;9,1;940;46;3,8;2225;1209;-1,000
1789.800000;0,765;78;0,335;-3;146;87;105;122;9,5;883;51;4,0;2090;1270;-1,000
1790.565000;0,810;74;0,335;-3;147;84;104;133;9,8;845;56;4,1;2000;1336;-1,000
1791.375000;0,895;67;0,340;-3;147;81;101;141;9,4;855;59;4,0;2025;1433;-1,000
1792.270000;0,830;72;0,345;-3;145;78;102;149;10,7;755;63;4,5;1790;1422;-1,000
1793.100000;0,790;76;0,335;-3;145;80;101;138;10,4;773;58;4,4;1830;1273;-1,000
1793.890000;0,755;79;0,340;-3;145;81;102;137;10,9;750;58;4,6;1775;1248;-1,000
1794.645000;0,760;79;0,340;-3;145;83;103;127;10,0;815;54;4,2;1930;1184;-1,000
1795.405000;0,735;82;0,335;-3;145;83;104;131;10,7;775;55;4,5;1835;1213;-1,000
1796.140000;0,735;82;0,345;-3;146;85;105;128;10,4;803;54;4,4;1900;1206;-1,000
1796.875000;0,795;75;0,330;-3;147;85;104;126;9,5;878;53;4,0;2075;1253;-1,000
1797.670000;0,850;71;0,330;-3;145;82;102;134;9,5;860;57;4,0;2040;1331;-1,000
1798.520000;0,815;74;0,340;-3;147;80;102;143;10,5;775;60;4,4;1835;1345;-1,000
1799.335000;0,820;73;0,340;-3;145;80;100;136;9,9;805;57;4,2;1910;1223;-1,000
1800.155000;0,795;75;0,340;-3;144;79;100;138;10,4;768;58;4,4;1815;1233;-1,000
1800.950000;0,755;79;0,345;-3;141;79;100;134;10,6;750;56;4,4;1775;1150;-1,000
1801.705000;0,775;77;0,335;-3;141;81;100;126;9,7;820;53;4,1;1940;1123;-1,000
1802.480000;0,820;73;0,340;-3;143;79;100;135;9,8;805;57;4,1;1910;1192;-1,000
1803.300000;0,880;68;0,345;-3;144;78;98;139;9,4;833;58;4,0;1970;1217;-1,000
1804.180000;0,900;67;0,345;-3;143;77;97;142;9,4;823;60;4,0;1945;1245;-1,000
1805.080000;0,845;71;0,350;-3;142;76;98;145;10,3;758;61;4,3;1790;1208;-1,000
1805.925000;0,810;74;0,350;-3;139;76;97;139;10,3;753;59;4,3;1780;1136;-1,000
1806.735000;0,860;70;0,350;-3;140;77;97;134;9,3;828;56;3,9;1960;1127;-1,000
1807.595000;0,885;68;0,350;-3;140;76;96;142;9,6;798;60;4,1;1885;1192;-1,000
1808.480000;0,915;66;0,355;-3;139;75;95;142;9,3;810;60;3,9;1920;1163;-1,000
1809.395000;0,880;68;0,360;-3;139;73;95;150;10,2;740;63;4,3;1755;1153;-1,000
1810.275000;0,820;73;0,350;-3;137;74;96;145;10,6;723;61;4,4;1715;1130;-1,000
1811.095000;0,795;75;0,355;-3;137;77;97;134;10,1;770;56;4,3;1820;1069;-1,000
1811.890000;0,820;73;0,360;-3;141;79;99;135;9,9;800;57;4,2;1895;1094;-1,000
1812.710000;0,855;70;0,350;-3;144;80;100;136;9,5;838;57;4,0;1985;1145;-1,000
1813.565000;0,845;71;0,355;-3;146;78;101;144;10,2;785;61;4,3;1860;1186;-1,000
1814.410000;0,850;71;0,355;-3;145;79;100;141;9,9;805;59;4,2;1905;1170;-1,000
1815.260000;0,830;72;0,350;-3;147;79;102;144;10,4;780;61;4,4;1850;1239;-1,000
1816.090000;0,850;71;0,355;-3;147;81;102;138;9,7;835;58;4,1;1980;1219;-1,000
1816.940000;0,775;77;0,350;-3;147;80;103;144;11,1;740;61;4,7;1750;1231;-1,000
1817.715000;0,740;81;0,345;-3;144;83;104;129;10,4;798;54;4,4;1885;1123;-1,000
1818.455000;0,705;85;0,340;-3;146;86;108;122;10,4;833;52;4,4;1970;1109;-1,000
1819.160000;0,690;87;0,340;-3;149;93;116;112;9,7;953;47;4,1;2255;1159;-1,000
1819.850000;0,880;68;0,320;-3;158;99;116;97;6,6;1400;41;2,8;3315;1263;-1,000
1820.730000;0,950;63;0,335;-3;162;95;116;116;7,3;1263;49;3,1;2990;1564;-1,000
1821.680000;0,905;66;0,340;-3;163;97;117;111;7,4;1268;47;3,1;3000;1494;-1,000
1822.585000;0,865;69;0,340;-3;162;96;117;116;8,0;1163;49;3,4;2750;1533;-1,000
1823.450000;0,935;64;0,340;-3;161;96;108;125;8,0;1075;53;3,4;2545;1570;-1,000
1824.385000;1,100;55;0,350;-3;129;57;89;177;9,6;733;74;4,1;1735;1233;-1,000
1825.485000;0,920;65;0,350;-3;148;81;89;177;9,6;733;74;4,1;1735;1233;-1,000
1826.405000;0,860;70;0,350;-3;148;81;89;177;9,6;733;74;4,1;1735;1233;-1,000
1827.265000;0,910;66;0,350;-3;148;81;89;177;9,6;733;74;4,1;1735;1233;-1,000
1828.175000;0,910;66;0,350;-3;148;81;89;177;9,6;733;74;4,1;1735;1233;-1,000
1829.085000;0,880;68;0,350;-3;148;81;89;177;9,6;733;74;4,1;1735;1233;-1,000
1829.965000;0,835;72;0,365;-3;131;76;96;132;9,5;803;56;4,0;1900;895;-1,000
1830.800000;0,815;74;0,350;-3;138;83;100;114;8,3;955;48;3,5;2260;873;-1,000
1831.615000;0,840;71;0,350;-3;138;85;101;109;7,8;1030;46;3,3;2440;897;-1,000
1832.455000;0,855;70;0,350;-3;140;84;101;109;7,8;1030;46;3,3;2440;897;-1,000
1833.310000;0,785;76;0,350;-3;140;84;101;109;7,8;1030;46;3,3;2440;897;-1,000
1834.095000;0,745;81;0,350;-3;140;84;101;109;7,8;1030;46;3,3;2440;897;-1,000
1834.840000;0,920;65;0,350;-3;140;84;101;109;7,8;1030;46;3,3;2440;897;-1,000
1835.760000;0,905;66;0,365;2;143;84;101;125;8,3;973;53;3,5;2305;1020;-1,000
1836.665000;0,820;73;0,365;7;137;83;102;121;8,8;923;51;3,7;2185;902;-1,000
1837.485000;0,915;66;0,360;9;135;88;101;107;7,0;1158;45;2,9;2740;784;-1,000
1838.400000;0,800;75;0,360;9;133;83;100;118;8,8;903;50;3,7;2135;859;-1,000
1839.200000;0,710;85;0,360;9;128;87;100;118;8,8;903;50;3,7;2135;859;-1,000
1839.910000;0,690;87;0,360;8;128;87;100;118;8,8;903;50;3,7;2135;859;-1,000
1840.600000;0,720;83;0,360;7;128;87;100;118;8,8;903;50;3,7;2135;859;-1,000
1841.320000;0,745;81;0,360;7;128;87;100;118;8,8;903;50;3,7;2135;859;-1,000
1842.065000;0,710;85;0,360;7;128;87;100;118;8,8;903;50;3,7;2135;859;-1,000
1842.775000;0,725;83;0,360;6;128;87;100;118;8,8;903;50;3,7;2135;859;-1,000
1843.500000;0,770;78;0,350;5;133;84;94;110;8,5;880;46;3,6;2085;1006;-1,000
1844.270000;0,795;75;0,350;5;134;79;90;125;9,4;768;52;3,9;1815;1033;-1,000
1845.065000;0,770;78;0,350;4;128;73;86;126;9,8;700;53;4,1;1660;1027;-1,000
1845.835000;0,735;82;0,340;5;125;73;87;127;10,3;670;53;4,3;1585;902;-1,000
1846.570000;0,750;80;0,340;5;124;72;87;127;10,3;670;53;4,3;1585;902;-1,000
1847.320000;0,735;82;0,340;5;124;72;87;127;10,3;670;53;4,3;1585;902;-1,000
1848.055000;0,755;79;0,340;5;124;72;87;127;10,3;670;53;4,3;1585;902;-1,000
1848.810000;0,730;82;0,345;5;128;73;88;124;10,2;688;52;4,3;1625;1086;-1,000
1849.540000;0,720;83;0,335;5;127;74;88;122;10,1;695;51;4,3;1645;1019;-1,000
1850.260000;0,740;81;0,335;5;131;75;91;125;10,1;715;53;4,3;1695;1067;-1,000
1851.000000;0,750;80;0,335;5;134;77;92;122;9,8;750;51;4,1;1775;1136;-1,000
1851.750000;0,775;77;0,335;5;133;76;92;122;9,8;750;51;4,1;1775;1136;-1,000
1852.525000;0,790;76;0,335;5;133;76;92;122;9,8;750;51;4,1;1775;1136;-1,000
1853.315000;0,750;80;0,335;5;133;76;92;122;9,8;750;51;4,1;1775;1136;-1,000
1854.065000;0,725;83;0,320;5;137;79;95;121;10,0;758;51;4,2;1790;1128;-1,000
1854.790000;0,705;85;0,335;5;139;79;96;126;10,7;713;53;4,5;1690;1163;-1,000
1855.495000;0,725;83;0,315;5;147;79;101;138;11,4;705;58;4,8;1670;1272;-1,000
1856.220000;0,700;86;0,335;5;142;78;97;134;11,4;675;56;4,8;1595;1238;-1,000
1856.920000;0,740;81;0,335;5;137;80;97;134;11,4;675;56;4,8;1595;1238;-1,000
1857.660000;0,730;82;0,335;5;137;80;97;134;11,4;675;56;4,8;1595;1238;-1,000
1858.390000;0,765;78;0,335;5;137;80;97;134;11,4;675;56;4,8;1595;1238;-1,000
1859.155000;0,770;78;0,330;5;147;78;99;141;10,9;725;59;4,6;1715;1364;-1,000
1859.925000;0,755;79;0,325;5;144;79;99;134;10,6;743;56;4,4;1760;1244;-1,000
1860.680000;0,770;78;0,330;5;145;78;98;139;10,8;728;58;4,5;1725;1266;-1,000
1861.450000;0,790;76;0,330;5;145;77;98;142;10,8;723;60;4,5;1710;1295;-1,000
1862.240000;0,810;74;0,335;5;144;76;97;144;10,7;720;61;4,5;1705;1339;-1,000
1863.050000;0,790;76;0,345;5;140;74;94;143;10,8;695;60;4,6;1645;1252;-1,000
1863.840000;0,780;77;0,335;5;134;72;92;140;10,7;680;59;4,5;1610;1147;-1,000
1864.620000;0,740;81;0,335;5;138;73;94;142;11,5;655;60;4,8;1550;1245;-1,000
1865.360000;0,760;79;0,335;5;140;77;96;130;10,2;748;55;4,3;1770;1195;-1,000
1866.120000;0,780;77;0,335;4;143;78;96;130;10,2;748;55;4,3;1770;1195;-1,000
1866.900000;0,775;77;0,335;4;143;78;96;130;10,2;748;55;4,3;1770;1195;-1,000
1867.675000;0,770;78;0,335;4;143;78;96;130;10,2;748;55;4,3;1770;1195;-1,000
1868.445000;0,790;76;0,330;4;146;78;99;138;10,5;750;58;4,4;1775;1380;-1,000
1869.235000;0,825;73;0,335;5;148;78;99;144;10,5;753;61;4,4;1780;1356;-1,000
1870.060000;0,910;66;0,340;5;146;74;95;152;10,0;758;64;4,2;1795;1375;-1,000
1870.970000;0,765;78;0,340;5;140;72;95;155;12,2;620;65;5,1;1465;1327;-1,000
1871.735000;0,770;78;0,345;5;135;76;93;132;10,3;718;56;4,3;1700;1156;-1,000
1872.505000;0,750;80;0,350;6;131;70;97;143;11,5;670;60;4,8;1585;988;-1,000
1873.255000;0,850;71;0,335;7;144;84;100;121;8,5;930;51;3,6;2205;1195;-1,000
1874.105000;0,845;71;0,345;7;144;79;99;135;9,6;825;57;4,0;1955;1355;-1,000
1874.950000;0,800;75;0,325;5;138;80;98;127;9,5;818;53;4,0;1940;1150;-1,000
1875.750000;0,765;78;0,355;4;137;79;97;133;10,4;743;56;4,4;1755;1144;-1,000
1876.515000;0,790;76;0,340;3;137;78;96;129;9,7;783;54;4,1;1855;1100;-1,000
1877.305000;0,770;78;0,340;3;138;76;96;138;10,8;710;58;4,5;1680;1158;-1,000
1878.075000;0,770;78;0,345;3;138;77;97;134;10,4;738;57;4,4;1745;1189;-1,000
1878.845000;0,800;75;0,340;3;141;78;97;138;10,3;745;58;4,3;1765;1211;-1,000
1879.645000;0,950;63;0,340;3;139;76;97;138;10,3;745;58;4,3;1765;1211;-1,000
1880.595000;0,855;70;0,340;3;139;76;97;138;10,3;745;58;4,3;1765;1211;-1,000
1881.450000;0,800;75;0,340;3;139;76;97;138;10,3;745;58;4,3;1765;1211;-1,000
1882.250000;0,795;75;0,340;3;139;76;97;138;10,3;745;58;4,3;1765;1211;-1,000
1883.045000;0,790;76;0,340;4;139;76;97;138;10,3;745;58;4,3;1765;1211;-1,000
1883.835000;0,780;77;0,345;4;138;77;97;132;10,1;763;56;4,3;1805;1198;-1,000
1884.615000;0,785;76;0,345;4;138;77;97;134;10,2;760;56;4,3;1800;1177;-1,000
1885.400000;0,820;73;0,340;4;141;77;97;136;9,9;783;57;4,2;1855;1250;-1,000
1886.220000;1,160;52;0,335;4;143;76;91;136;7,0;1038;57;3,0;2455;1286;-1,000
1887.380000;1,030;58;0,335;4;142;73;91;136;7,0;1038;57;3,0;2455;1286;-1,000
1888.410000;0,810;74;0,335;4;142;73;91;136;7,0;1038;57;3,0;2455;1286;-1,000
1889.220000;0,775;77;0,335;4;142;73;91;136;7,0;1038;57;3,0;2455;1286;-1,000
1889.995000;0,750;80;0,330;4;144;80;101;138;11,0;735;58;4,6;1740;1239;-1,000
1890.745000;0,795;75;0,330;4;143;82;101;124;9,3;863;52;3,9;2045;1163;-1,000
1891.540000;0,840;71;0,330;3;145;80;99;140;9,9;795;59;4,2;1880;1248;-1,000
1892.380000;0,820;73;0,340;3;145;76;99;145;10,6;748;61;4,4;1765;1305;-1,000
1893.200000;0,820;73;0,345;3;142;78;98;136;9,9;790;57;4,2;1865;1209;-1,000
1894.020000;0,800;75;0,350;3;142;78;99;137;10,3;768;58;4,3;1815;1248;-1,000
1894.820000;0,840;71;0,340;3;143;78;97;136;9,7;800;57;4,1;1895;1244;-1,000
1895.660000;0,845;71;0,345;3;142;76;95;144;10,2;743;61;4,3;1755;1230;-1,000
1896.505000;0,780;77;0,320;3;136;78;98;126;9,7;803;53;4,1;1900;1022;-1,000
1897.285000;0,760;79;0,320;2;139;82;98;126;9,7;803;53;4,1;1900;1022;-1,000
1898.045000;0,750;80;0,320;2;139;82;98;126;9,7;803;53;4,1;1900;1022;-1,000
1898.795000;0,755;79;0,320;2;139;82;98;126;9,7;803;53;4,1;1900;1022;-1,000
1899.550000;0,715;84;0,320;2;139;82;98;126;9,7;803;53;4,1;1900;1022;-1,000
1900.265000;0,650;92;0,320;2;139;82;98;126;9,7;803;53;4,1;1900;1022;-1,000
1900.915000;0,655;92;0,320;2;139;82;98;126;9,7;803;53;4,1;1900;1022;-1,000
1901.570000;0,675;89;0,335;2;139;85;101;114;10,1;795;48;4,3;1880;1013;-1,000
1902.245000;0,700;86;0,325;2;143;86;104;115;9,9;838;49;4,2;1985;1083;-1,000
1902.945000;0,785;76;0,320;2;149;87;104;121;9,3;893;51;3,9;2115;1164;-1,000
1903.730000;0,910;66;0,325;2;152;82;101;141;9,2;873;59;3,9;2065;1345;-1,000
1904.640000;0,860;70;0,330;2;152;78;101;154;10,7;750;65;4,5;1775;1342;-1,000
1905.500000;0,830;72;0,330;2;146;78;101;154;10,7;750;65;4,5;1775;1342;-1,000
1906.330000;0,810;74;0,330;2;146;78;101;154;10,7;750;65;4,5;1775;1342;-1,000
1907.140000;0,815;74;0,330;2;146;78;101;154;10,7;750;65;4,5;1775;1342;-1,000
1907.955000;0,825;73;0,325;1;141;80;98;132;9,6;820;56;4,0;1945;1158;-1,000
1908.780000;0,805;75;0,340;1;141;77;97;141;10,5;733;60;4,4;1735;1219;-1,000
1909.585000;0,765;78;0,340;1;138;77;97;137;10,7;720;58;4,5;1705;1158;-1,000
1910.350000;0,750;80;0,340;1;138;81;97;123;9,8;788;52;4,1;1865;1056;-1,000
1911.100000;0,740;81;0,340;1;139;80;97;123;9,8;788;52;4,1;1865;1056;-1,000
1911.840000;0,735;82;0,340;1;139;80;97;123;9,8;788;52;4,1;1865;1056;-1,000
1912.575000;0,720;83;0,340;1;139;80;97;123;9,8;788;52;4,1;1865;1056;-1,000
1913.295000;0,720;83;0,340;1;139;80;97;123;9,8;788;52;4,1;1865;1056;-1,000
1914.015000;0,735;82;0,340;1;139;80;97;123;9,8;788;52;4,1;1865;1056;-1,000
1914.750000;0,745;81;0,340;0;139;80;97;123;9,8;788;52;4,1;1865;1056;-1,000
1915.495000;0,720;83;0,335;0;137;78;97;129;10,7;723;54;4,5;1710;1145;-1,000
1916.215000;0,730;82;0,335;0;141;81;99;126;10,3;763;53;4,3;1810;1123;-1,000
1916.945000;0,745;81;0,340;0;142;82;100;126;10,1;788;53;4,3;1865;1147;-1,000
1917.690000;0,750;80;0,335;0;144;82;101;130;10,4;775;55;4,4;1835;1183;-1,000
1918.440000;0,750;80;0,335;0;144;82;101;130;10,4;775;55;4,4;1835;1183;-1,000
1919.190000;0,750;80;0,335;0;144;82;101;130;10,4;775;55;4,4;1835;1183;-1,000
1919.940000;0,845;71;0,335;-0;144;82;101;130;10,4;775;55;4,4;1835;1183;-1,000
1920.785000;0,890;67;0,340;-0;148;79;99;142;9,6;825;60;4,0;1955;1294;-1,000
1921.675000;0,825;73;0,345;-0;145;77;99;146;10,6;745;61;4,4;1765;1211;-1,000
1922.500000;0,875;69;0,335;-0;143;77;95;141;9,6;790;59;4,1;1865;1183;-1,000
1923.375000;0,800;75;0,340;-0;138;73;95;149;11,2;673;63;4,7;1595;1161;-1,000
1924.175000;0,775;77;0,340;0;137;78;95;149;11,2;673;63;4,7;1595;1161;-1,000
1924.950000;0,770;78;0,340;0;137;78;95;149;11,2;673;63;4,7;1595;1161;-1,000
1925.720000;0,550;109;0,340;0;137;78;95;149;11,2;673;63;4,7;1595;1161;-1,000
1926.270000;0,925;65;0,340;-1;137;78;95;149;11,2;673;63;4,7;1595;1161;-1,000
1927.195000;0,705;85;0,345;-0;141;92;106;99;8,4;1008;42;3,5;2385;827;-1,000
1927.900000;0,710;85;0,305;1;140;99;108;76;6,4;1343;32;2,7;3180;658;-1,000
1928.610000;0,720;83;0,325;1;141;94;103;90;7,5;1095;38;3,2;2595;881;-1,000
1929.330000;0,705;85;0,325;1;140;89;102;106;9,0;903;45;3,8;2140;913;-1,000
1930.035000;0,720;83;0,325;1;141;88;102;108;9,0;905;46;3,8;2145;984;-1,000
1930.755000;0,720;83;0,320;1;141;88;101;107;8,9;913;45;3,7;2160;1034;-1,000
1931.475000;0,740;81;0,325;1;139;85;98;113;9,1;853;48;3,8;2015;1016;-1,000
1932.215000;0,730;82;0,320;1;134;79;95;120;9,8;773;50;4,1;1830;1011;-1,000
1932.945000;0,720;83;0,315;1;135;79;95;124;10,3;735;52;4,3;1740;1069;-1,000
1933.665000;0,725;83;0,315;1;133;79;95;124;10,3;735;52;4,3;1740;1069;-1,000
1934.390000;0,745;81;0,315;1;133;79;95;124;10,3;735;52;4,3;1740;1069;-1,000
1935.135000;0,720;83;0,315;1;133;79;95;124;10,3;735;52;4,3;1740;1069;-1,000
1935.855000;0,700;86;0,315;1;133;79;95;124;10,3;735;52;4,3;1740;1069;-1,000
1936.555000;0,720;83;0,315;0;133;79;95;124;10,3;735;52;4,3;1740;1069;-1,000
1937.275000;0,725;83;0,315;0;133;79;95;124;10,3;735;52;4,3;1740;1069;-1,000
1938.000000;0,755;79;0,315;0;133;79;95;124;10,3;735;52;4,3;1740;1069;-1,000
1938.755000;0,765;78;0,320;0;141;81;98;125;9,8;803;53;4,1;1900;1194;-1,000
1939.520000;0,760;79;0,315;0;141;79;98;128;10,0;778;54;4,2;1840;1241;-1,000
1940.280000;0,775;77;0,320;0;141;79;97;132;10,1;763;55;4,3;1805;1231;-1,000
1941.055000;0,785;76;0,320;0;140;77;96;134;10,2;748;56;4,3;1770;1234;-1,000
1941.840000;0,790;76;0,320;0;132;72;96;134;10,2;748;56;4,3;1770;1234;-1,000
1942.630000;0,725;83;0,320;0;132;72;96;134;10,2;748;56;4,3;1770;1234;-1,000
1943.355000;0,705;85;0,320;0;132;72;96;134;10,2;748;56;4,3;1770;1234;-1,000
1944.060000;0,745;81;0,320;0;132;72;96;134;10,2;748;56;4,3;1770;1234;-1,000
1944.805000;0,745;81;0,310;0;148;90;107;115;9,2;923;48;3,9;2185;1033;-1,000
1945.550000;0,715;84;0,330;0;149;90;109;117;9,8;888;49;4,1;2100;1209;-1,000
1946.265000;0,705;85;0,320;0;150;97;111;100;8,5;1045;42;3,6;2475;984;-1,000
1946.970000;0,735;82;0,320;-0;148;92;109;114;9,3;933;48;3,9;2205;1197;-1,000
1947.705000;0,755;79;0,320;-0;148;88;109;114;9,3;933;48;3,9;2205;1197;-1,000
1948.460000;0,760;79;0,320;-0;148;88;109;114;9,3;933;48;3,9;2205;1197;-1,000
1949.220000;0,735;82;0,320;-0;148;88;109;114;9,3;933;48;3,9;2205;1197;-1,000
1949.955000;0,730;82;0,325;-0;146;87;103;122;10,0;818;52;4,2;1940;1166;-1,000
1950.685000;0,705;85;0,315;0;146;86;103;126;10,7;773;53;4,5;1830;1123;-1,000
1951.390000;0,700;86;0,315;0;147;88;106;116;9,9;855;49;4,2;2025;1150;-1,000
1952.090000;0,705;85;0,315;0;148;91;108;109;9,3;925;46;3,9;2190;1108;-1,000
1952.795000;0,705;85;0,310;-0;147;92;108;110;9,3;923;46;3,9;2185;1134;-1,000
