Time;IBI;HR;LVET;HRS;Sys;Dia;MAP;SV;CO;SVR;SVI;CI;SVRI;dP/dt;COCalibr
304.690000;0,950;63;0,335;14;133;79;95;85;5,4;1405;43;2,7;2800;764;-1,000
305.640000;0,925;65;0,345;14;132;81;94;84;5,4;1385;42;2,7;2760;688;-1,000
306.565000;0,935;64;0,350;14;131;79;94;85;5,4;1378;43;2,7;2745;652;-1,000
307.500000;0,960;63;0,340;14;129;79;93;82;5,1;1455;41;2,5;2900;653;-1,000
308.460000;1,075;56;0,340;14;130;78;93;82;5,1;1455;41;2,5;2900;653;-1,000
309.535000;0,905;66;0,340;14;130;78;93;82;5,1;1455;41;2,5;2900;653;-1,000
310.440000;0,970;62;0,340;14;130;78;93;82;5,1;1455;41;2,5;2900;653;-1,000
311.410000;0,985;61;0,350;14;137;81;99;87;5,3;1500;43;2,6;2985;773;-1,000
312.395000;0,910;66;0,345;14;137;83;100;82;5,4;1490;41;2,7;2970;788;-1,000
313.305000;1,005;60;0,345;14;138;84;99;81;4,8;1638;41;2,4;3260;777;-1,000
314.310000;0,960;63;0,350;14;139;83;101;90;5,6;1430;45;2,8;2850;816;-1,000
315.270000;0,900;67;0,345;14;138;83;101;85;5,7;1428;43;2,8;2845;795;-1,000
316.170000;0,950;63;0,340;14;138;84;100;83;5,2;1540;41;2,6;3065;769;-1,000
317.120000;1,045;57;0,350;14;139;84;99;82;4,7;1693;41;2,3;3375;817;-1,000
318.165000;0,920;65;0,340;14;137;82;99;84;5,5;1445;42;2,7;2880;841;-1,000
319.085000;1,060;57;0,350;14;138;84;98;82;4,6;1685;41;2,3;3360;784;-1,000
320.145000;1,035;58;0,350;14;136;81;97;86;4,9;1558;43;2,5;3100;836;-1,000
321.180000;0,945;63;0,345;14;135;81;97;84;5,3;1458;42;2,7;2900;816;-1,000
322.125000;1,080;56;0,345;14;136;82;96;84;4,6;1658;42;2,3;3300;780;-1,000
323.205000;1,020;59;0,345;14;135;79;96;89;5,2;1468;44;2,6;2920;848;-1,000
324.225000;0,950;63;0,345;14;133;80;97;85;5,4;1443;43;2,7;2870;802;-1,000
325.175000;0,980;61;0,345;14;135;81;98;85;5,2;1503;43;2,6;2995;789;-1,000
326.155000;0,980;61;0,345;14;136;81;98;85;5,2;1520;42;2,6;3025;830;-1,000
327.135000;1,015;59;0,345;14;136;83;98;82;4,8;1618;41;2,4;3225;809;-1,000
328.150000;1,040;58;0,350;14;138;82;99;86;4,9;1605;43;2,5;3200;833;-1,000
329.190000;0,965;62;0,345;14;137;82;100;85;5,3;1505;43;2,6;3000;853;-1,000
330.155000;1,085;55;0,345;14;139;84;100;85;5,3;1505;43;2,6;3000;853;-1,000
331.240000;0,960;63;0,345;14;139;84;100;85;5,3;1505;43;2,6;3000;853;-1,000
332.200000;0,905;66;0,345;14;139;84;100;85;5,3;1505;43;2,6;3000;853;-1,000
333.105000;1,035;58;0,345;14;140;84;100;85;4,9;1635;42;2,4;3255;863;-1,000
334.140000;0,990;61;0,345;14;138;82;98;86;5,2;1515;43;2,6;3015;875;-1,000
335.130000;0,925;65;0,340;14;138;83;99;85;5,5;1448;42;2,7;2885;856;-1,000
336.055000;0,960;63;0,355;14;137;82;97;87;5,5;1415;44;2,7;2820;820;-1,000
337.015000;0,925;65;0,345;14;134;80;96;87;5,6;1368;43;2,8;2725;789;-1,000
337.940000;0,975;62;0,350;14;136;81;97;86;5,3;1465;43;2,6;2915;795;-1,000
338.915000;0,965;62;0,345;14;135;81;96;84;5,2;1475;42;2,6;2940;797;-1,000
339.880000;0,950;63;0,340;14;135;81;96;86;5,4;1413;43;2,7;2815;805;-1,000
340.830000;0,920;65;0,345;14;134;79;95;88;5,7;1338;44;2,8;2665;811;-1,000
341.750000;1,040;58;0,345;14;135;80;94;85;4,9;1533;43;2,5;3055;794;-1,000
342.790000;0,955;63;0,345;14;133;78;94;88;5,5;1358;44;2,8;2705;830;-1,000
343.745000;1,060;57;0,350;14;134;80;94;86;4,8;1543;43;2,4;3075;772;-1,000
344.805000;0,940;64;0,345;14;133;78;95;90;5,7;1320;45;2,9;2630;803;-1,000
345.745000;0,925;65;0,345;14;133;80;95;85;5,5;1378;43;2,8;2745;736;-1,000
346.670000;0,980;61;0,350;14;135;80;97;88;5,3;1443;44;2,7;2875;756;-1,000
347.650000;0,960;63;0,345;14;135;81;98;83;5,2;1505;42;2,6;2995;780;-1,000
348.610000;0,930;65;0,350;14;136;83;100;84;5,4;1483;42;2,7;2950;747;-1,000
349.540000;1,030;58;0,355;14;138;84;98;85;5,0;1580;43;2,5;3145;783;-1,000
350.570000;0,915;66;0,340;14;136;81;99;85;5,5;1425;42;2,8;2840;808;-1,000
351.485000;1,055;57;0,345;14;137;83;97;82;4,7;1668;41;2,3;3320;767;-1,000
352.540000;0,990;61;0,355;14;133;84;97;80;4,8;1605;40;2,4;3200;683;-1,000
353.530000;0,930;65;0,345;14;136;82;99;85;5,4;1445;42;2,7;2880;809;-1,000
354.460000;0,925;65;0,345;14;132;87;102;75;4,8;1678;37;2,4;3340;641;-1,000
355.385000;0,775;77;0,335;14;139;83;103;87;6,7;1225;43;3,3;2440;847;-1,000
356.160000;0,930;65;0,345;14;140;86;102;81;5,2;1558;41;2,6;3100;788;-1,000
357.090000;1,005;60;0,345;14;143;85;102;82;4,9;1653;41;2,5;3295;880;-1,000
358.095000;1,095;55;0,345;14;143;84;100;82;4,5;1770;41;2,3;3530;889;-1,000
359.190000;1,010;59;0,340;14;142;83;100;88;5,2;1525;44;2,6;3035;906;-1,000
360.200000;1,035;58;0,345;14;140;83;97;85;4,9;1575;43;2,5;3140;863;-1,000
361.235000;1,015;59;0,345;14;136;81;97;85;4,9;1575;43;2,5;3140;863;-1,000
362.250000;0,840;71;0,345;14;136;81;97;85;4,9;1575;43;2,5;3140;863;-1,000
363.090000;0,960;63;0,345;14;136;81;97;85;4,9;1575;43;2,5;3140;863;-1,000
364.050000;0,795;75;0,390;14;136;80;105;104;7,8;1063;52;3,9;2115;839;-1,000
364.845000;0,790;76;0,355;14;140;79;104;100;7,6;1098;50;3,8;2185;863;-1,000
365.635000;0,765;78;0,350;14;134;82;99;87;6,8;1165;43;3,4;2320;736;-1,000
366.400000;0,720;83;0,335;14;139;81;101;88;7,3;1105;44;3,7;2200;811;-1,000
367.120000;0,760;79;0,340;14;137;83;102;84;6,6;1230;42;3,3;2450;727;-1,000
367.880000;1,155;52;0,345;14;139;84;95;76;3,9;1930;38;2,0;3845;769;-1,000
369.035000;1,015;59;0,350;14;138;77;95;92;5,4;1408;46;2,7;2805;881;-1,000
370.050000;1,060;57;0,335;14;136;80;93;84;4,7;1570;42;2,4;3130;781;-1,000
371.110000;1,055;57;0,345;14;130;76;91;90;5,1;1425;45;2,5;2840;758;-1,000
372.165000;0,965;62;0,320;14;127;75;89;85;5,3;1345;42;2,6;2680;714;-1,000
373.130000;1,095;55;0,340;14;124;74;87;84;4,6;1508;42;2,3;3005;616;-1,000
374.225000;1,040;58;0,340;14;122;73;87;84;4,8;1445;42;2,4;2880;641;-1,000
375.265000;1,030;58;0,335;14;124;75;89;81;4,7;1498;41;2,4;2985;628;-1,000
376.295000;1,005;60;0,340;14;125;76;91;82;4,9;1488;41;2,4;2965;634;-1,000
377.300000;0,965;62;0,340;14;124;77;92;80;5,0;1475;40;2,5;2935;606;-1,000
378.265000;1,030;58;0,335;14;127;79;93;79;4,6;1620;39;2,3;3230;623;-1,000
379.295000;1,065;56;0,340;14;130;79;94;82;4,6;1643;41;2,3;3275;688;-1,000
380.360000;1,025;59;0,345;14;131;80;96;83;4,9;1565;42;2,4;3120;705;-1,000
381.385000;1,050;57;0,340;14;131;81;96;79;4,5;1700;40;2,3;3385;702;-1,000
382.435000;1,020;59;0,340;14;133;81;96;82;4,8;1590;41;2,4;3170;730;-1,000
383.455000;0,985;61;0,335;14;131;81;96;79;4,8;1603;40;2,4;3190;703;-1,000
384.440000;1,080;56;0,335;14;134;83;97;77;4,3;1813;38;2,1;3610;722;-1,000
385.520000;1,115;54;0,345;14;135;81;97;82;4,4;1743;41;2,2;3475;759;-1,000
386.635000;0,970;62;0,340;14;134;81;98;85;5,2;1493;42;2,6;2975;761;-1,000
387.605000;0,815;74;0,330;14;134;84;102;81;5,9;1365;40;3,0;2720;730;-1,000
388.420000;0,980;61;0,340;14;138;87;102;73;4,4;1835;36;2,2;3655;714;-1,000
389.400000;0,895;67;0,340;14;139;85;103;81;5,4;1520;40;2,7;3025;830;-1,000
390.295000;0,930;65;0,340;14;140;87;103;76;4,9;1675;38;2,5;3335;798;-1,000
391.225000;1,090;55;0,345;14;143;87;102;78;4,3;1900;39;2,2;3785;836;-1,000
392.315000;1,020;59;0,340;14;142;85;102;83;4,9;1668;42;2,4;3325;902;-1,000
393.335000;0,975;62;0,340;14;141;87;101;79;4,8;1670;39;2,4;3330;858;-1,000
394.310000;0,905;66;0,340;14;141;84;102;84;5,6;1470;42;2,8;2930;823;-1,000
395.215000;0,965;62;0,335;14;139;87;101;74;4,6;1763;37;2,3;3510;755;-1,000
396.180000;1,050;57;0,345;14;142;85;101;82;4,7;1720;41;2,3;3430;817;-1,000
397.230000;0,980;61;0,340;14;141;83;101;84;5,1;1575;42;2,6;3140;855;-1,000
398.210000;0,980;61;0,340;14;139;84;100;81;4,9;1615;40;2,5;3215;800;-1,000
399.190000;1,115;54;0,345;14;142;84;100;82;4,4;1810;41;2,2;3605;823;-1,000
400.305000;1,050;57;0,340;14;142;81;99;88;5,0;1570;44;2,5;3125;936;-1,000
401.355000;1,025;59;0,335;14;139;82;97;84;4,9;1588;42;2,4;3160;858;-1,000
402.380000;1,090;55;0,335;14;139;81;97;84;4,9;1588;42;2,4;3160;858;-1,000
403.470000;0,965;62;0,335;14;139;81;97;84;4,9;1588;42;2,4;3160;858;-1,000
404.435000;1,115;54;0,335;14;139;81;97;84;4,9;1588;42;2,4;3160;858;-1,000
405.550000;1,070;56;0,340;14;141;80;98;90;5,0;1560;45;2,5;3105;902;-1,000
406.620000;0,885;68;0,340;14;138;82;102;88;5,9;1365;44;3,0;2720;822;-1,000
407.505000;0,810;74;0,340;14;135;85;104;83;6,1;1355;41;3,0;2700;689;-1,000
408.315000;0,820;73;0,345;14;136;85;105;86;6,3;1335;43;3,1;2660;716;-1,000
409.135000;0,825;73;0,345;14;138;86;106;82;6,0;1415;41;3,0;2815;713;-1,000
409.960000;0,980;61;0,340;14;140;87;103;77;4,7;1745;39;2,3;3480;744;-1,000
410.940000;0,935;64;0,345;14;140;84;104;86;5,5;1500;43;2,8;2990;788;-1,000
411.875000;0,915;66;0,345;14;141;86;104;83;5,5;1520;42;2,7;3030;791;-1,000
412.790000;0,995;60;0,340;14;141;86;101;79;4,8;1690;40;2,4;3370;791;-1,000
413.785000;1,050;57;0,345;14;141;84;101;85;4,8;1665;42;2,4;3320;845;-1,000
414.835000;1,020;59;0,340;14;140;82;98;88;5,2;1523;44;2,6;3035;856;-1,000
415.855000;0,950;63;0,340;14;134;81;97;84;5,3;1465;42;2,6;2920;783;-1,000
416.805000;1,010;59;0,345;14;135;82;96;84;4,9;1548;42;2,5;3085;772;-1,000
417.815000;1,015;59;0,345;14;132;80;95;84;4,9;1540;42;2,5;3065;767;-1,000
418.830000;0,995;60;0,340;14;132;80;95;82;5,0;1535;41;2,5;3055;750;-1,000
419.825000;1,125;53;0,345;14;134;82;96;80;4,3;1805;40;2,1;3595;734;-1,000
420.950000;1,000;60;0,345;14;134;81;96;86;5,2;1483;43;2,6;2955;777;-1,000
421.950000;0,840;71;0,335;14;131;80;96;84;6,0;1283;42;3,0;2555;795;-1,000
422.790000;0,835;72;0,330;14;131;83;97;76;5,5;1415;38;2,7;2820;741;-1,000
423.625000;0,985;61;0,345;14;135;83;98;79;4,8;1630;40;2,4;3250;766;-1,000
424.610000;0,785;76;0,340;14;137;84;104;85;6,5;1283;42;3,2;2555;783;-1,000
425.395000;0,820;73;0,340;14;134;87;105;77;5,6;1485;39;2,8;2955;634;-1,000
426.215000;0,830;72;0,350;14;141;89;107;82;5,9;1448;41;3,0;2885;750;-1,000
427.045000;1,010;59;0,355;14;142;89;103;75;4,4;1858;38;2,2;3700;791;-1,000
428.055000;0,865;69;0,340;14;142;85;104;86;5,9;1395;43;3,0;2780;905;-1,000
428.920000;0,890;67;0,345;14;144;88;106;81;5,4;1563;40;2,7;3110;864;-1,000
429.810000;0,880;68;0,335;14;142;87;104;80;5,4;1520;40;2,7;3025;858;-1,000
430.690000;0,860;70;0,340;14;141;87;103;80;5,6;1465;40;2,8;2915;845;-1,000
431.550000;0,755;79;0,345;14;140;86;105;83;6,6;1275;41;3,3;2540;819;-1,000
432.305000;0,775;77;0,340;14;142;88;105;82;6,3;1320;41;3,2;2630;816;-1,000
433.080000;1,020;59;0,340;14;141;87;100;76;4,5;1773;38;2,2;3535;825;-1,000
434.100000;0,940;64;0,335;14;139;82;99;85;5,4;1445;43;2,7;2880;891;-1,000
435.040000;1,040;58;0,335;14;138;83;97;83;4,8;1625;42;2,4;3235;853;-1,000
436.080000;0,970;62;0,330;14;134;79;95;86;5,3;1435;43;2,7;2860;858;-1,000
437.050000;0,985;61;0,330;14;134;80;94;83;5,0;1498;41;2,5;2980;816;-1,000
438.035000;1,025;59;0,345;14;135;78;94;90;5,2;1430;45;2,6;2850;847;-1,000
439.060000;0,895;67;0,335;14;133;78;96;88;5,9;1293;44;3,0;2575;844;-1,000
439.955000;0,965;62;0,340;14;134;80;97;85;5,3;1463;43;2,6;2910;784;-1,000
440.920000;1,010;59;0,340;14;135;81;96;82;4,8;1578;41;2,4;3140;823;-1,000
441.930000;0,900;67;0,335;14;133;79;97;85;5,7;1365;43;2,8;2720;814;-1,000
442.830000;0,930;65;0,340;14;137;82;101;85;5,4;1478;42;2,7;2940;819;-1,000
443.760000;0,965;62;0,345;14;135;84;98;82;5,1;1538;41;2,5;3065;789;-1,000
444.725000;0,880;68;0,275;14;103;77;90;49;3,3;2140;25;1,7;4265;520;-1,000
445.605000;0,975;62;0,275;14;107;72;89;64;3,9;1823;32;2,0;3630;406;-1,000
446.580000;1,035;58;0,335;14;124;81;92;78;4,5;1645;39;2,2;3275;569;-1,000
447.615000;1,030;58;0,330;14;123;75;92;84;4,9;1493;42;2,5;2975;553;-1,000
448.645000;0,940;64;0,330;13;130;78;92;89;5,7;1288;45;2,8;2565;773;-1,000
449.585000;0,895;67;0,325;14;114;73;91;75;5,0;1448;37;2,5;2885;486;-1,000
450.480000;0,890;67;0,325;15;135;79;98;88;5,9;1313;44;3,0;2615;858;-1,000
451.370000;0,865;69;0,325;14;137;83;98;88;5,9;1313;44;3,0;2615;858;-1,000
452.235000;0,850;71;0,325;14;137;83;98;88;5,9;1313;44;3,0;2615;858;-1,000
453.085000;0,950;63;0,325;14;137;83;98;88;5,9;1313;44;3,0;2615;858;-1,000
454.035000;0,880;68;0,325;14;137;83;98;88;5,9;1313;44;3,0;2615;858;-1,000
454.915000;0,885;68;0,330;14;145;73;92;116;7,9;930;58;3,9;1855;1209;-1,000
455.800000;0,950;63;0,335;14;130;69;87;107;6,7;1025;53;3,4;2045;895;-1,000
456.750000;0,970;62;0,340;14;131;70;87;102;6,3;1098;51;3,2;2185;911;-1,000
457.720000;0,865;69;0,325;14;128;70;89;97;6,7;1055;48;3,3;2100;889;-1,000
458.585000;0,925;65;0,340;14;128;71;88;97;6,3;1128;48;3,1;2245;809;-1,000
459.510000;0,905;66;0,330;14;127;72;90;93;6,2;1163;46;3,1;2315;766;-1,000
460.415000;0,850;71;0,330;14;127;74;92;87;6,1;1205;43;3,1;2400;747;-1,000
461.265000;0,960;63;0,330;14;127;76;93;83;5,2;1423;42;2,6;2835;664;-1,000
462.225000;1,000;60;0,335;14;126;76;93;82;4,9;1500;41;2,5;2985;672;-1,000
463.225000;0,975;62;0,330;14;129;78;94;82;5,0;1498;41;2,5;2985;681;-1,000
464.200000;1,110;54;0,335;14;127;78;92;81;4,4;1685;40;2,2;3360;672;-1,000
465.310000;1,045;57;0,335;14;131;76;94;89;5,1;1483;44;2,5;2955;733;-1,000
466.355000;0,995;60;0,330;15;133;79;96;82;4,9;1550;41;2,5;3090;736;-1,000
467.350000;0,935;64;0,335;15;134;83;99;80;5,1;1543;40;2,6;3070;706;-1,000
468.285000;0,940;64;0,335;15;133;84;99;75;4,8;1660;37;2,4;3310;695;-1,000
469.225000;1,095;55;0,335;15;134;84;97;76;4,2;1873;38;2,1;3730;706;-1,000
470.320000;0,945;63;0,335;15;136;81;100;86;5,5;1463;43;2,7;2910;811;-1,000
471.265000;0,955;63;0,330;14;130;83;97;78;4,9;1590;39;2,4;3170;652;-1,000
472.220000;1,155;52;0,340;14;130;80;94;80;4,1;1823;40;2,1;3630;675;-1,000
473.375000;1,020;59;0,330;14;136;79;96;88;5,2;1488;44;2,6;2965;905;-1,000
474.395000;1,025;59;0,340;14;131;80;95;83;4,8;1570;41;2,4;3130;719;-1,000
475.420000;0,915;66;0,335;14;134;80;97;88;5,8;1343;44;2,9;2675;847;-1,000
476.335000;0,970;62;0,340;14;133;81;97;82;5,1;1523;41;2,5;3035;730;-1,000
477.305000;1,165;52;0,335;14;131;81;97;72;3,7;2083;36;1,9;4150;728;-1,000
478.470000;0,955;63;0,370;16;161;96;116;91;5,7;1620;46;2,9;3225;1067;-1,000
479.425000;1,010;59;0,330;16;145;89;103;79;4,7;1753;40;2,3;3495;1044;-1,000
480.435000;0,980;61;0,330;16;137;80;100;90;5,5;1453;45;2,7;2895;956;-1,000
481.415000;1,015;59;0,330;16;141;85;103;82;4,8;1703;41;2,4;3395;917;-1,000
482.430000;0,955;63;0,335;16;141;85;105;82;5,2;1628;41;2,6;3245;906;-1,000
483.385000;1,025;59;0,340;16;144;89;108;79;4,6;1870;39;2,3;3725;864;-1,000
484.410000;1,040;58;0,340;16;144;90;107;77;4,4;1938;38;2,2;3860;869;-1,000
485.450000;1,025;59;0,330;16;147;90;107;77;4,5;1900;39;2,3;3785;956;-1,000
486.475000;1,150;52;0,340;16;149;90;106;80;4,1;2045;40;2,1;4075;991;-1,000
487.625000;1,040;58;0,335;17;149;86;106;85;4,9;1730;42;2,4;3445;1070;-1,000
488.665000;1,125;53;0,335;17;148;88;105;82;4,3;1920;41;2,2;3825;1000;-1,000
489.790000;1,055;57;0,335;17;147;86;105;83;4,7;1785;42;2,3;3555;1056;-1,000
490.845000;1,105;54;0,335;17;148;88;104;82;4,5;1868;41;2,2;3720;1014;-1,000
491.950000;0,995;60;0,335;17;146;85;105;86;5,2;1615;43;2,6;3215;1031;-1,000
492.945000;1,025;59;0,335;17;146;88;105;81;4,7;1780;40;2,4;3545;970;-1,000
493.970000;1,085;55;0,335;17;146;87;105;81;4,5;1860;41;2,2;3705;984;-1,000
495.055000;1,025;59;0,335;17;146;87;106;82;4,8;1758;41;2,4;3500;1011;-1,000
496.080000;1,125;53;0,340;17;146;89;104;78;4,2;1998;39;2,1;3980;991;-1,000
497.205000;0,980;61;0,330;17;144;85;104;82;5,0;1660;41;2,5;3305;1014;-1,000
498.185000;1,035;58;0,335;17;144;88;104;79;4,6;1823;39;2,3;3630;945;-1,000
499.220000;1,150;52;0,340;17;145;87;102;81;4,2;1950;40;2,1;3885;988;-1,000
500.370000;1,010;59;0,335;17;142;84;103;84;4,9;1658;42;2,5;3300;1013;-1,000
501.380000;1,040;58;0,330;17;143;87;103;79;4,5;1820;39;2,3;3625;927;-1,000
502.420000;1,040;58;0,340;17;144;86;103;83;4,8;1733;41;2,4;3450;961;-1,000
503.460000;0,975;62;0,335;17;143;86;103;80;4,9;1680;40;2,5;3345;950;-1,000
504.435000;1,055;57;0,340;17;144;87;103;82;4,7;1758;41;2,3;3500;920;-1,000
505.490000;1,005;60;0,340;17;140;84;102;82;4,9;1665;41;2,4;3320;880;-1,000
506.495000;1,175;51;0,335;17;141;86;100;78;4,0;2023;39;2,0;4025;853;-1,000
507.670000;1,120;54;0,335;17;142;82;100;88;4,7;1688;44;2,4;3365;978;-1,000
508.790000;0,950;63;0,340;17;140;83;101;87;5,5;1480;43;2,7;2950;936;-1,000
509.740000;0,975;62;0,340;17;140;86;103;81;5,0;1650;41;2,5;3290;827;-1,000
510.715000;0,995;60;0,340;17;142;86;104;81;4,9;1700;40;2,4;3390;880;-1,000
511.710000;1,045;57;0,330;17;142;87;103;75;4,3;1908;38;2,1;3800;877;-1,000
512.755000;1,065;56;0,345;17;144;85;103;85;4,8;1718;43;2,4;3420;958;-1,000
513.820000;0,950;63;0,335;17;142;85;104;82;5,2;1603;41;2,6;3195;928;-1,000
514.770000;1,025;59;0,340;17;144;88;104;80;4,7;1775;40;2,3;3535;900;-1,000
515.795000;0,990;61;0,340;17;144;87;105;82;4,9;1698;41;2,5;3380;952;-1,000
516.785000;1,105;54;0,340;17;146;88;103;78;4,2;1945;39;2,1;3875;945;-1,000
517.890000;1,040;58;0,340;17;144;84;103;86;4,9;1673;43;2,5;3330;995;-1,000
518.930000;1,075;56;0,335;17;143;86;102;80;4,5;1818;40;2,2;3620;925;-1,000
520.005000;1,015;59;0,335;17;142;84;101;86;5,1;1598;43;2,5;3185;950;-1,000
521.020000;1,020;59;0,335;17;140;85;100;81;4,7;1698;40;2,4;3380;894;-1,000
522.040000;1,110;54;0,340;17;140;84;99;83;4,4;1778;41;2,2;3540;881;-1,000
523.150000;1,040;58;0,340;17;138;81;99;86;4,9;1588;43;2,5;3165;930;-1,000
524.190000;1,020;59;0,330;17;136;83;98;78;4,6;1698;39;2,3;3380;855;-1,000
525.210000;1,090;55;0,340;17;136;82;98;82;4,5;1723;41;2,3;3435;866;-1,000
526.300000;0,995;60;0,340;17;135;81;98;85;5,1;1538;42;2,5;3065;880;-1,000
527.295000;0,970;62;0,330;17;134;83;99;76;4,7;1678;38;2,3;3340;808;-1,000
528.265000;1,040;58;0,335;17;137;84;100;79;4,5;1770;39;2,3;3530;834;-1,000
529.305000;0,995;60;0,335;17;137;84;102;80;4,8;1693;40;2,4;3370;863;-1,000
530.300000;0,935;64;0,330;17;138;87;103;75;4,8;1720;37;2,4;3430;828;-1,000
531.235000;1,170;51;0,335;17;140;88;101;74;3,8;2140;37;1,9;4265;842;-1,000
532.405000;1,080;56;0,335;17;139;83;101;83;4,6;1753;42;2,3;3495;934;-1,000
533.485000;1,050;57;0,330;17;139;86;103;79;4,5;1840;39;2,2;3665;897;-1,000
534.535000;1,005;60;0,340;17;141;87;104;80;4,8;1745;40;2,4;3475;883;-1,000
535.540000;0,975;62;0,335;17;141;88;105;78;4,8;1758;39;2,4;3500;848;-1,000
536.515000;0,900;67;0,330;17;141;89;106;74;4,9;1733;37;2,5;3450;836;-1,000
537.415000;1,015;59;0,330;17;145;92;107;72;4,2;2025;36;2,1;4035;827;-1,000
538.430000;1,200;50;0,340;17;145;91;104;75;3,7;2228;37;1,9;4435;906;-1,000
539.630000;0,990;61;0,335;17;142;84;104;85;5,2;1613;43;2,6;3210;922;-1,000
540.620000;1,005;60;0,335;17;142;89;104;76;4,5;1825;38;2,3;3635;830;-1,000
541.625000;1,140;53;0,340;17;141;87;101;79;4,1;1958;39;2,1;3900;870;-1,000
542.765000;0,975;62;0,325;17;137;83;101;82;5,0;1600;41;2,5;3185;867;-1,000
543.740000;1,070;56;0,345;17;139;86;101;81;4,5;1778;40;2,3;3540;808;-1,000
544.810000;0,930;65;0,335;17;138;83;102;85;5,5;1483;43;2,7;2955;863;-1,000
545.740000;0,965;62;0,350;17;138;86;103;80;4,9;1660;40;2,5;3310;764;-1,000
546.705000;0,935;64;0,345;17;139;86;104;79;5,1;1635;40;2,5;3255;764;-1,000
547.640000;0,975;62;0,340;17;140;88;104;75;4,6;1790;38;2,3;3565;775;-1,000
548.615000;1,085;55;0,340;17;142;88;102;79;4,3;1878;39;2,2;3740;817;-1,000
549.700000;0,980;61;0,345;17;140;84;102;85;5,2;1578;42;2,6;3140;855;-1,000
550.680000;0,925;65;0,340;17;138;86;102;78;5,0;1615;39;2,5;3215;756;-1,000
551.605000;1,025;59;0,340;17;139;86;101;79;4,6;1740;40;2,3;3465;761;-1,000
552.630000;1,080;56;0,350;17;138;84;99;83;4,6;1725;41;2,3;3440;783;-1,000
553.710000;1,010;59;0,335;17;135;82;98;82;4,8;1618;41;2,4;3220;794;-1,000
554.720000;1,125;53;0,330;17;135;83;96;80;4,3;1795;40;2,1;3575;755;-1,000
555.845000;0,980;61;0,345;17;132;78;96;88;5,3;1425;44;2,7;2840;781;-1,000
556.825000;0,960;63;0,325;17;130;82;95;76;4,7;1605;38;2,4;3195;675;-1,000
557.785000;1,015;59;0,350;17;131;80;96;83;4,9;1560;42;2,5;3110;689;-1,000
558.800000;0,965;62;0,345;17;130;81;97;80;5,0;1565;40;2,5;3120;691;-1,000
559.765000;1,030;58;0,330;17;131;84;97;72;4,2;1848;36;2,1;3680;663;-1,000
560.795000;1,070;56;0,345;17;133;83;97;80;4,5;1733;40;2,2;3455;706;-1,000
561.865000;1,020;59;0,345;17;133;82;97;83;4,9;1598;41;2,4;3185;703;-1,000
562.885000;0,955;63;0,340;17;132;83;98;79;4,9;1573;39;2,5;3130;684;-1,000
563.840000;1,080;56;0,335;17;132;84;95;75;4,1;1833;37;2,1;3650;675;-1,000
564.920000;1,015;59;0,340;17;131;80;95;83;4,9;1540;42;2,5;3070;711;-1,000
565.935000;0,970;62;0,335;17;129;81;96;77;4,8;1605;39;2,4;3200;678;-1,000
566.905000;1,050;57;0,345;17;131;82;95;80;4,5;1675;40;2,3;3335;681;-1,000
567.955000;0,945;63;0,340;17;130;80;96;82;5,2;1488;41;2,6;2960;702;-1,000
568.900000;0,985;61;0,340;17;131;83;97;77;4,7;1663;38;2,3;3310;688;-1,000
569.885000;1,040;58;0,345;17;132;82;97;79;4,5;1703;40;2,3;3390;700;-1,000
570.925000;0,940;64;0,340;17;132;82;98;79;5,0;1563;39;2,5;3110;711;-1,000
571.865000;0,965;62;0,345;18;133;85;100;77;4,8;1670;38;2,4;3325;689;-1,000
572.830000;0,980;61;0,340;17;134;85;100;76;4,6;1720;38;2,3;3430;703;-1,000
573.810000;0,980;61;0,335;17;134;85;100;73;4,4;1793;36;2,2;3575;706;-1,000
574.790000;1,005;60;0,340;18;136;85;100;79;4,7;1688;40;2,4;3365;747;-1,000
575.795000;0,915;66;0,340;17;135;85;102;79;5,1;1578;39;2,6;3140;717;-1,000
576.710000;0,965;62;0,345;17;137;88;102;75;4,7;1748;38;2,3;3480;705;-1,000
577.675000;0,940;64;0,345;17;138;86;103;79;5,0;1628;40;2,5;3240;750;-1,000
578.615000;0,945;63;0,345;18;137;87;102;77;4,8;1680;38;2,4;3345;716;-1,000
579.560000;0,985;61;0,350;17;137;86;102;81;4,9;1653;40;2,5;3295;722;-1,000
580.545000;0,915;66;0,340;17;137;86;102;77;5,1;1613;39;2,5;3210;739;-1,000
581.460000;0,960;63;0,345;17;138;87;102;80;5,0;1628;40;2,5;3240;728;-1,000
582.420000;0,925;65;0,340;18;138;86;103;78;5,0;1635;39;2,5;3255;736;-1,000
583.345000;0,990;61;0,340;17;138;87;102;76;4,6;1773;38;2,3;3535;734;-1,000
584.335000;0,955;63;0,345;17;136;84;101;82;5,1;1568;41;2,6;3125;722;-1,000
585.290000;0,910;66;0,335;17;137;86;101;77;5,1;1595;39;2,5;3180;720;-1,000
586.200000;0,930;65;0,345;17;136;85;101;81;5,2;1555;40;2,6;3100;702;-1,000
587.130000;0,875;69;0,340;17;137;86;103;78;5,3;1535;39;2,7;3055;733;-1,000
588.005000;0,895;67;0,340;17;138;87;102;77;5,1;1585;38;2,6;3155;739;-1,000
588.900000;0,895;67;0,345;17;136;86;102;80;5,4;1520;40;2,7;3025;722;-1,000
